region_code,settlement_datetime,trading_date,rrp_aud_mwh,total_demand_mw,period_type
VIC1,2026-03-18 14:35:00,2026-03-18,84.67,3898.62,TRADE
VIC1,2026-03-18 14:40:00,2026-03-18,86.71,3809.42,TRADE
VIC1,2026-03-18 14:45:00,2026-03-18,84.67,3901.03,TRADE
VIC1,2026-03-18 14:50:00,2026-03-18,84.67,3891.2,TRADE
VIC1,2026-03-18 14:55:00,2026-03-18,84.67,3901.5,TRADE
VIC1,2026-03-18 15:00:00,2026-03-18,80.99,3912.7,TRADE
VIC1,2026-03-18 15:05:00,2026-03-18,80.0,3965.0,TRADE
VIC1,2026-03-18 15:10:00,2026-03-18,84.58,4018.82,TRADE
VIC1,2026-03-18 15:15:00,2026-03-18,93.38,4116.72,TRADE
VIC1,2026-03-18 15:20:00,2026-03-18,100.74,4235.23,TRADE
VIC1,2026-03-18 15:25:00,2026-03-18,122.31,4322.15,TRADE
VIC1,2026-03-18 15:30:00,2026-03-18,117.22,4379.96,TRADE
VIC1,2026-03-18 15:35:00,2026-03-18,110.94,4458.66,TRADE
VIC1,2026-03-18 15:40:00,2026-03-18,123.88,4585.63,TRADE
VIC1,2026-03-18 15:45:00,2026-03-18,122.61,4654.56,TRADE
VIC1,2026-03-18 15:50:00,2026-03-18,123.27,4777.27,TRADE
VIC1,2026-03-18 15:55:00,2026-03-18,132.44,4856.51,TRADE
VIC1,2026-03-18 16:00:00,2026-03-18,132.73,4921.94,TRADE
VIC1,2026-03-18 16:05:00,2026-03-18,117.69,5024.67,TRADE
VIC1,2026-03-18 16:10:00,2026-03-18,130.2,5070.33,TRADE
VIC1,2026-03-18 16:15:00,2026-03-18,117.89,5146.37,TRADE
VIC1,2026-03-18 16:20:00,2026-03-18,124.14,5182.25,TRADE
VIC1,2026-03-18 16:25:00,2026-03-18,126.57,5223.28,TRADE
VIC1,2026-03-18 16:30:00,2026-03-18,130.92,5276.77,TRADE
VIC1,2026-03-18 16:35:00,2026-03-18,124.66,5338.83,TRADE
VIC1,2026-03-18 16:40:00,2026-03-18,122.76,5371.55,TRADE
VIC1,2026-03-18 16:45:00,2026-03-18,125.52,5421.54,TRADE
VIC1,2026-03-18 16:50:00,2026-03-18,132.33,5411.61,TRADE
VIC1,2026-03-18 16:55:00,2026-03-18,132.19,5477.42,TRADE
VIC1,2026-03-18 17:00:00,2026-03-18,122.38,5525.37,TRADE
VIC1,2026-03-18 17:05:00,2026-03-18,133.56,5597.68,TRADE
VIC1,2026-03-18 17:10:00,2026-03-18,117.69,5527.18,TRADE
VIC1,2026-03-18 17:15:00,2026-03-18,131.68,5551.31,TRADE
VIC1,2026-03-18 17:20:00,2026-03-18,106.31,5557.06,TRADE
VIC1,2026-03-18 17:25:00,2026-03-18,125.73,5615.75,TRADE
VIC1,2026-03-18 17:30:00,2026-03-18,131.89,5622.09,TRADE
VIC1,2026-03-18 17:35:00,2026-03-18,117.69,5624.25,TRADE
VIC1,2026-03-18 17:40:00,2026-03-18,108.73,5657.14,TRADE
VIC1,2026-03-18 17:45:00,2026-03-18,116.48,5706.35,TRADE
VIC1,2026-03-18 17:50:00,2026-03-18,112.63,5665.76,TRADE
VIC1,2026-03-18 17:55:00,2026-03-18,108.0,5689.0,TRADE
VIC1,2026-03-18 18:00:00,2026-03-18,120.98,5695.63,TRADE
VIC1,2026-03-18 18:05:00,2026-03-18,117.69,5702.58,TRADE
VIC1,2026-03-18 18:10:00,2026-03-18,109.77,5698.73,TRADE
VIC1,2026-03-18 18:15:00,2026-03-18,109.89,5712.71,TRADE
VIC1,2026-03-18 18:20:00,2026-03-18,118.13,5737.43,TRADE
VIC1,2026-03-18 18:25:00,2026-03-18,123.88,5755.76,TRADE
VIC1,2026-03-18 18:30:00,2026-03-18,123.62,5765.99,TRADE
VIC1,2026-03-18 18:35:00,2026-03-18,122.98,5821.35,TRADE
VIC1,2026-03-18 18:40:00,2026-03-18,125.46,5811.13,TRADE
VIC1,2026-03-18 18:45:00,2026-03-18,111.73,5820.78,TRADE
VIC1,2026-03-18 18:50:00,2026-03-18,119.46,5865.07,TRADE
VIC1,2026-03-18 18:55:00,2026-03-18,111.89,5869.74,TRADE
VIC1,2026-03-18 19:00:00,2026-03-18,117.69,5881.59,TRADE
VIC1,2026-03-18 19:05:00,2026-03-18,109.52,5782.02,TRADE
VIC1,2026-03-18 19:10:00,2026-03-18,109.67,5817.99,TRADE
VIC1,2026-03-18 19:15:00,2026-03-18,109.06,5751.72,TRADE
VIC1,2026-03-18 19:20:00,2026-03-18,108.17,5724.44,TRADE
VIC1,2026-03-18 19:25:00,2026-03-18,108.14,5684.89,TRADE
VIC1,2026-03-18 19:30:00,2026-03-18,101.92,5666.2,TRADE
VIC1,2026-03-18 19:35:00,2026-03-18,105.73,5663.28,TRADE
VIC1,2026-03-18 19:40:00,2026-03-18,93.66,5634.35,TRADE
VIC1,2026-03-18 19:45:00,2026-03-18,99.34,5610.87,TRADE
VIC1,2026-03-18 19:50:00,2026-03-18,98.58,5590.65,TRADE
VIC1,2026-03-18 19:55:00,2026-03-18,105.76,5519.07,TRADE
VIC1,2026-03-18 20:00:00,2026-03-18,90.52,5532.97,TRADE
VIC1,2026-03-18 20:05:00,2026-03-18,96.74,5446.84,TRADE
VIC1,2026-03-18 20:10:00,2026-03-18,93.26,5393.31,TRADE
VIC1,2026-03-18 20:15:00,2026-03-18,105.7,5396.44,TRADE
VIC1,2026-03-18 20:20:00,2026-03-18,100.16,5337.42,TRADE
VIC1,2026-03-18 20:25:00,2026-03-18,102.67,5347.54,TRADE
VIC1,2026-03-18 20:30:00,2026-03-18,91.74,5264.5,TRADE
VIC1,2026-03-18 20:35:00,2026-03-18,102.88,5321.77,TRADE
VIC1,2026-03-18 20:40:00,2026-03-18,116.62,5338.68,TRADE
VIC1,2026-03-18 20:45:00,2026-03-18,101.18,5206.07,TRADE
VIC1,2026-03-18 20:50:00,2026-03-18,103.02,5272.1,TRADE
VIC1,2026-03-18 20:55:00,2026-03-18,100.35,5189.81,TRADE
VIC1,2026-03-18 21:00:00,2026-03-18,92.55,5138.17,TRADE
VIC1,2026-03-18 21:05:00,2026-03-18,103.04,5110.74,TRADE
VIC1,2026-03-18 21:10:00,2026-03-18,117.69,5127.56,TRADE
VIC1,2026-03-18 21:15:00,2026-03-18,117.69,5126.39,TRADE
VIC1,2026-03-18 21:20:00,2026-03-18,122.97,5128.29,TRADE
VIC1,2026-03-18 21:25:00,2026-03-18,118.17,4998.49,TRADE
VIC1,2026-03-18 21:30:00,2026-03-18,124.64,5035.46,TRADE
VIC1,2026-03-18 21:35:00,2026-03-18,123.27,4968.39,TRADE
VIC1,2026-03-18 21:40:00,2026-03-18,127.26,4919.85,TRADE
VIC1,2026-03-18 21:45:00,2026-03-18,121.77,4911.47,TRADE
VIC1,2026-03-18 21:50:00,2026-03-18,123.47,4912.13,TRADE
VIC1,2026-03-18 21:55:00,2026-03-18,117.69,4920.67,TRADE
VIC1,2026-03-18 22:00:00,2026-03-18,103.11,4812.76,TRADE
VIC1,2026-03-18 22:05:00,2026-03-18,117.69,4823.39,TRADE
VIC1,2026-03-18 22:10:00,2026-03-18,120.52,4862.76,TRADE
VIC1,2026-03-18 22:15:00,2026-03-18,109.11,4855.59,TRADE
VIC1,2026-03-18 22:20:00,2026-03-18,93.76,4761.01,TRADE
VIC1,2026-03-18 22:25:00,2026-03-18,93.9,4846.05,TRADE
VIC1,2026-03-18 22:30:00,2026-03-18,94.35,4822.07,TRADE
VIC1,2026-03-18 22:35:00,2026-03-18,98.53,4748.41,TRADE
VIC1,2026-03-18 22:40:00,2026-03-18,98.71,4721.62,TRADE
VIC1,2026-03-18 22:45:00,2026-03-18,80.0,4776.58,TRADE
VIC1,2026-03-18 22:50:00,2026-03-18,88.34,4760.6,TRADE
VIC1,2026-03-18 22:55:00,2026-03-18,89.53,4679.16,TRADE
VIC1,2026-03-18 23:00:00,2026-03-18,88.82,4771.49,TRADE
VIC1,2026-03-18 23:05:00,2026-03-18,81.97,4757.83,TRADE
VIC1,2026-03-18 23:10:00,2026-03-18,93.47,4873.97,TRADE
VIC1,2026-03-18 23:15:00,2026-03-18,82.95,4876.93,TRADE
VIC1,2026-03-18 23:20:00,2026-03-18,81.98,4855.38,TRADE
VIC1,2026-03-18 23:25:00,2026-03-18,95.57,4913.5,TRADE
VIC1,2026-03-18 23:30:00,2026-03-18,94.93,4911.45,TRADE
VIC1,2026-03-18 23:35:00,2026-03-18,93.63,4834.49,TRADE
VIC1,2026-03-18 23:40:00,2026-03-18,95.32,4824.58,TRADE
VIC1,2026-03-18 23:45:00,2026-03-18,101.29,4759.33,TRADE
VIC1,2026-03-18 23:50:00,2026-03-18,99.92,4784.88,TRADE
VIC1,2026-03-18 23:55:00,2026-03-18,85.99,4744.88,TRADE
VIC1,2026-03-19 00:00:00,2026-03-19,88.11,4695.24,TRADE
VIC1,2026-03-19 00:05:00,2026-03-19,101.87,4756.2,TRADE
VIC1,2026-03-19 00:10:00,2026-03-19,101.08,4711.27,TRADE
VIC1,2026-03-19 00:15:00,2026-03-19,86.19,4699.76,TRADE
VIC1,2026-03-19 00:20:00,2026-03-19,89.09,4623.98,TRADE
VIC1,2026-03-19 00:25:00,2026-03-19,89.17,4609.91,TRADE
VIC1,2026-03-19 00:30:00,2026-03-19,92.46,4592.9,TRADE
VIC1,2026-03-19 00:35:00,2026-03-19,93.01,4548.31,TRADE
VIC1,2026-03-19 00:40:00,2026-03-19,94.1,4561.95,TRADE
VIC1,2026-03-19 00:45:00,2026-03-19,93.74,4528.46,TRADE
VIC1,2026-03-19 00:50:00,2026-03-19,90.01,4575.06,TRADE
VIC1,2026-03-19 00:55:00,2026-03-19,89.38,4509.82,TRADE
VIC1,2026-03-19 01:00:00,2026-03-19,101.84,4487.04,TRADE
VIC1,2026-03-19 01:05:00,2026-03-19,94.63,4472.98,TRADE
VIC1,2026-03-19 01:10:00,2026-03-19,90.7,4462.08,TRADE
VIC1,2026-03-19 01:15:00,2026-03-19,90.1,4448.36,TRADE
VIC1,2026-03-19 01:20:00,2026-03-19,94.48,4442.22,TRADE
VIC1,2026-03-19 01:25:00,2026-03-19,93.69,4409.79,TRADE
VIC1,2026-03-19 01:30:00,2026-03-19,92.93,4383.03,TRADE
VIC1,2026-03-19 01:35:00,2026-03-19,93.77,4360.8,TRADE
VIC1,2026-03-19 01:40:00,2026-03-19,93.05,4329.29,TRADE
VIC1,2026-03-19 01:45:00,2026-03-19,93.7,4379.49,TRADE
VIC1,2026-03-19 01:50:00,2026-03-19,95.07,4394.23,TRADE
VIC1,2026-03-19 01:55:00,2026-03-19,94.78,4286.7,TRADE
VIC1,2026-03-19 02:00:00,2026-03-19,95.02,4369.18,TRADE
VIC1,2026-03-19 02:05:00,2026-03-19,96.45,4339.92,TRADE
VIC1,2026-03-19 02:10:00,2026-03-19,93.69,4335.22,TRADE
VIC1,2026-03-19 02:15:00,2026-03-19,91.47,4253.44,TRADE
VIC1,2026-03-19 02:20:00,2026-03-19,90.87,4235.19,TRADE
VIC1,2026-03-19 02:25:00,2026-03-19,90.8,4261.95,TRADE
VIC1,2026-03-19 02:30:00,2026-03-19,91.47,4303.57,TRADE
VIC1,2026-03-19 02:35:00,2026-03-19,90.85,4232.3,TRADE
VIC1,2026-03-19 02:40:00,2026-03-19,92.89,4306.42,TRADE
VIC1,2026-03-19 02:45:00,2026-03-19,92.15,4296.45,TRADE
VIC1,2026-03-19 02:50:00,2026-03-19,97.49,4309.1,TRADE
VIC1,2026-03-19 02:55:00,2026-03-19,93.41,4313.14,TRADE
VIC1,2026-03-19 03:00:00,2026-03-19,92.51,4229.33,TRADE
VIC1,2026-03-19 03:05:00,2026-03-19,92.14,4216.1,TRADE
VIC1,2026-03-19 03:10:00,2026-03-19,92.81,4295.31,TRADE
VIC1,2026-03-19 03:15:00,2026-03-19,94.16,4316.74,TRADE
VIC1,2026-03-19 03:20:00,2026-03-19,91.38,4251.04,TRADE
VIC1,2026-03-19 03:25:00,2026-03-19,100.63,4334.51,TRADE
VIC1,2026-03-19 03:30:00,2026-03-19,92.71,4323.75,TRADE
VIC1,2026-03-19 03:35:00,2026-03-19,96.64,4354.45,TRADE
VIC1,2026-03-19 03:40:00,2026-03-19,94.04,4367.75,TRADE
VIC1,2026-03-19 03:45:00,2026-03-19,94.0,4285.91,TRADE
VIC1,2026-03-19 03:50:00,2026-03-19,97.11,4361.55,TRADE
VIC1,2026-03-19 03:55:00,2026-03-19,97.85,4387.65,TRADE
VIC1,2026-03-19 04:00:00,2026-03-19,94.6,4385.52,TRADE
VIC1,2026-03-19 04:05:00,2026-03-19,92.4,4398.51,TRADE
VIC1,2026-03-19 04:10:00,2026-03-19,101.06,4452.06,TRADE
VIC1,2026-03-19 04:15:00,2026-03-19,111.52,4497.91,TRADE
VIC1,2026-03-19 04:20:00,2026-03-19,97.6,4505.35,TRADE
VIC1,2026-03-19 04:25:00,2026-03-19,110.44,4480.58,TRADE
VIC1,2026-03-19 04:30:00,2026-03-19,100.86,4453.48,TRADE
VIC1,2026-03-19 04:35:00,2026-03-19,121.48,4554.9,TRADE
VIC1,2026-03-19 04:40:00,2026-03-19,129.95,4532.22,TRADE
VIC1,2026-03-19 04:45:00,2026-03-19,102.23,4578.76,TRADE
VIC1,2026-03-19 04:50:00,2026-03-19,126.41,4686.14,TRADE
VIC1,2026-03-19 04:55:00,2026-03-19,102.61,4639.74,TRADE
VIC1,2026-03-19 05:00:00,2026-03-19,131.72,4742.41,TRADE
VIC1,2026-03-19 05:05:00,2026-03-19,120.16,4720.5,TRADE
VIC1,2026-03-19 05:10:00,2026-03-19,133.58,4887.06,TRADE
VIC1,2026-03-19 05:15:00,2026-03-19,132.34,4931.2,TRADE
VIC1,2026-03-19 05:20:00,2026-03-19,130.9,4991.35,TRADE
VIC1,2026-03-19 05:25:00,2026-03-19,133.67,4927.15,TRADE
VIC1,2026-03-19 05:30:00,2026-03-19,121.36,4967.69,TRADE
VIC1,2026-03-19 05:35:00,2026-03-19,132.6,4996.06,TRADE
VIC1,2026-03-19 05:40:00,2026-03-19,132.21,5111.71,TRADE
VIC1,2026-03-19 05:45:00,2026-03-19,133.18,5182.26,TRADE
VIC1,2026-03-19 05:50:00,2026-03-19,145.69,5156.22,TRADE
VIC1,2026-03-19 05:55:00,2026-03-19,132.42,5242.86,TRADE
VIC1,2026-03-19 06:00:00,2026-03-19,133.39,5320.63,TRADE
VIC1,2026-03-19 06:05:00,2026-03-19,132.6,5383.9,TRADE
VIC1,2026-03-19 06:10:00,2026-03-19,132.6,5531.51,TRADE
VIC1,2026-03-19 06:15:00,2026-03-19,131.7,5587.27,TRADE
VIC1,2026-03-19 06:20:00,2026-03-19,133.04,5623.87,TRADE
VIC1,2026-03-19 06:25:00,2026-03-19,132.15,5641.93,TRADE
VIC1,2026-03-19 06:30:00,2026-03-19,132.2,5684.21,TRADE
VIC1,2026-03-19 06:35:00,2026-03-19,134.31,5750.26,TRADE
VIC1,2026-03-19 06:40:00,2026-03-19,127.7,5704.71,TRADE
VIC1,2026-03-19 06:45:00,2026-03-19,132.6,5749.84,TRADE
VIC1,2026-03-19 06:50:00,2026-03-19,131.7,5775.46,TRADE
VIC1,2026-03-19 06:55:00,2026-03-19,131.0,5834.13,TRADE
VIC1,2026-03-19 07:00:00,2026-03-19,132.9,5720.0,TRADE
VIC1,2026-03-19 07:05:00,2026-03-19,138.83,5816.91,TRADE
VIC1,2026-03-19 07:10:00,2026-03-19,117.69,5578.86,TRADE
VIC1,2026-03-19 07:15:00,2026-03-19,133.43,5539.6,TRADE
VIC1,2026-03-19 07:20:00,2026-03-19,143.22,5544.66,TRADE
VIC1,2026-03-19 07:25:00,2026-03-19,131.85,5463.45,TRADE
VIC1,2026-03-19 07:30:00,2026-03-19,137.05,5503.36,TRADE
VIC1,2026-03-19 07:35:00,2026-03-19,145.69,5458.33,TRADE
VIC1,2026-03-19 07:40:00,2026-03-19,135.18,5471.28,TRADE
VIC1,2026-03-19 07:45:00,2026-03-19,135.94,5435.76,TRADE
VIC1,2026-03-19 07:50:00,2026-03-19,137.71,5465.3,TRADE
VIC1,2026-03-19 07:55:00,2026-03-19,148.84,5475.4,TRADE
VIC1,2026-03-19 08:00:00,2026-03-19,138.02,5429.94,TRADE
VIC1,2026-03-19 08:05:00,2026-03-19,141.22,5452.43,TRADE
VIC1,2026-03-19 08:10:00,2026-03-19,183.01,5512.98,TRADE
VIC1,2026-03-19 08:15:00,2026-03-19,149.34,5504.76,TRADE
VIC1,2026-03-19 08:20:00,2026-03-19,149.26,5518.87,TRADE
VIC1,2026-03-19 08:25:00,2026-03-19,149.18,5583.38,TRADE
VIC1,2026-03-19 08:30:00,2026-03-19,144.22,5625.18,TRADE
VIC1,2026-03-19 08:35:00,2026-03-19,141.15,5641.91,TRADE
VIC1,2026-03-19 08:40:00,2026-03-19,145.93,5692.66,TRADE
VIC1,2026-03-19 08:45:00,2026-03-19,139.89,5689.43,TRADE
VIC1,2026-03-19 08:50:00,2026-03-19,146.23,5630.1,TRADE
VIC1,2026-03-19 08:55:00,2026-03-19,139.56,5659.72,TRADE
VIC1,2026-03-19 09:00:00,2026-03-19,136.39,5614.61,TRADE
VIC1,2026-03-19 09:05:00,2026-03-19,136.08,5621.24,TRADE
VIC1,2026-03-19 09:10:00,2026-03-19,137.13,5607.82,TRADE
VIC1,2026-03-19 09:15:00,2026-03-19,135.88,5541.35,TRADE
VIC1,2026-03-19 09:20:00,2026-03-19,135.59,5573.71,TRADE
VIC1,2026-03-19 09:25:00,2026-03-19,134.3,5504.19,TRADE
VIC1,2026-03-19 09:30:00,2026-03-19,133.32,5497.3,TRADE
VIC1,2026-03-19 09:35:00,2026-03-19,133.12,5423.72,TRADE
VIC1,2026-03-19 09:40:00,2026-03-19,136.73,5498.77,TRADE
VIC1,2026-03-19 09:45:00,2026-03-19,137.5,5501.83,TRADE
VIC1,2026-03-19 09:50:00,2026-03-19,134.23,5479.4,TRADE
VIC1,2026-03-19 09:55:00,2026-03-19,147.48,5484.74,TRADE
VIC1,2026-03-19 10:00:00,2026-03-19,122.97,5450.65,TRADE
VIC1,2026-03-19 10:05:00,2026-03-19,99.16,5441.37,TRADE
VIC1,2026-03-19 10:10:00,2026-03-19,129.36,5151.32,TRADE
VIC1,2026-03-19 10:15:00,2026-03-19,97.84,5131.94,TRADE
VIC1,2026-03-19 10:20:00,2026-03-19,134.61,5156.91,TRADE
VIC1,2026-03-19 10:25:00,2026-03-19,97.24,5178.42,TRADE
VIC1,2026-03-19 10:30:00,2026-03-19,131.02,5243.4,TRADE
VIC1,2026-03-19 10:35:00,2026-03-19,130.05,5308.11,TRADE
VIC1,2026-03-19 10:40:00,2026-03-19,130.05,5353.22,TRADE
VIC1,2026-03-19 10:45:00,2026-03-19,130.05,5408.47,TRADE
VIC1,2026-03-19 10:50:00,2026-03-19,108.7,5281.09,TRADE
VIC1,2026-03-19 10:55:00,2026-03-19,143.75,5317.77,TRADE
VIC1,2026-03-19 11:00:00,2026-03-19,105.84,5229.94,TRADE
VIC1,2026-03-19 11:05:00,2026-03-19,124.6,5349.58,TRADE
VIC1,2026-03-19 11:10:00,2026-03-19,112.05,5314.62,TRADE
VIC1,2026-03-19 11:15:00,2026-03-19,115.29,5326.27,TRADE
VIC1,2026-03-19 11:20:00,2026-03-19,113.26,5282.17,TRADE
VIC1,2026-03-19 11:25:00,2026-03-19,99.67,5242.94,TRADE
VIC1,2026-03-19 11:30:00,2026-03-19,99.67,5222.5,TRADE
VIC1,2026-03-19 11:35:00,2026-03-19,99.03,5122.19,TRADE
VIC1,2026-03-19 11:40:00,2026-03-19,99.67,5142.8,TRADE
VIC1,2026-03-19 11:45:00,2026-03-19,99.67,5174.44,TRADE
VIC1,2026-03-19 11:50:00,2026-03-19,99.67,5096.67,TRADE
VIC1,2026-03-19 11:55:00,2026-03-19,99.67,5078.93,TRADE
VIC1,2026-03-19 12:00:00,2026-03-19,99.67,5039.07,TRADE
VIC1,2026-03-19 12:05:00,2026-03-19,99.67,5015.61,TRADE
VIC1,2026-03-19 12:10:00,2026-03-19,100.67,5084.1,TRADE
VIC1,2026-03-19 12:15:00,2026-03-19,89.16,5070.17,TRADE
VIC1,2026-03-19 12:20:00,2026-03-19,97.41,5066.94,TRADE
VIC1,2026-03-19 12:25:00,2026-03-19,90.27,5068.0,TRADE
VIC1,2026-03-19 12:30:00,2026-03-19,99.67,5082.89,TRADE
VIC1,2026-03-19 12:35:00,2026-03-19,95.11,5024.31,TRADE
VIC1,2026-03-19 12:40:00,2026-03-19,99.67,4932.01,TRADE
VIC1,2026-03-19 12:45:00,2026-03-19,99.67,4914.65,TRADE
VIC1,2026-03-19 12:50:00,2026-03-19,99.67,4940.71,TRADE
VIC1,2026-03-19 12:55:00,2026-03-19,99.67,4890.15,TRADE
VIC1,2026-03-19 13:00:00,2026-03-19,99.67,4821.59,TRADE
VIC1,2026-03-19 13:05:00,2026-03-19,99.67,4842.48,TRADE
VIC1,2026-03-19 13:10:00,2026-03-19,99.67,4768.63,TRADE
VIC1,2026-03-19 13:15:00,2026-03-19,88.13,4751.29,TRADE
VIC1,2026-03-19 13:20:00,2026-03-19,85.96,4718.55,TRADE
VIC1,2026-03-19 13:25:00,2026-03-19,101.72,4668.72,TRADE
VIC1,2026-03-19 13:30:00,2026-03-19,99.67,4652.02,TRADE
VIC1,2026-03-19 13:35:00,2026-03-19,84.67,4739.13,TRADE
VIC1,2026-03-19 13:40:00,2026-03-19,84.67,4737.33,TRADE
VIC1,2026-03-19 13:45:00,2026-03-19,97.47,4736.39,TRADE
VIC1,2026-03-19 13:50:00,2026-03-19,99.67,4700.56,TRADE
VIC1,2026-03-19 13:55:00,2026-03-19,84.67,4681.95,TRADE
VIC1,2026-03-19 14:00:00,2026-03-19,84.67,4801.42,TRADE
VIC1,2026-03-19 14:05:00,2026-03-19,99.67,4744.85,TRADE
VIC1,2026-03-19 14:10:00,2026-03-19,84.67,4720.22,TRADE
VIC1,2026-03-19 14:15:00,2026-03-19,85.0,4661.76,TRADE
VIC1,2026-03-19 14:20:00,2026-03-19,103.64,4711.21,TRADE
VIC1,2026-03-19 14:25:00,2026-03-19,94.13,4724.17,TRADE
VIC1,2026-03-19 14:30:00,2026-03-19,109.4,4659.32,TRADE
VIC1,2026-03-19 14:35:00,2026-03-19,84.02,4727.67,TRADE
VIC1,2026-03-19 14:40:00,2026-03-19,99.67,4798.89,TRADE
VIC1,2026-03-19 14:45:00,2026-03-19,84.67,4853.73,TRADE
VIC1,2026-03-19 14:50:00,2026-03-19,111.02,4894.35,TRADE
VIC1,2026-03-19 14:55:00,2026-03-19,84.02,4901.69,TRADE
VIC1,2026-03-19 15:00:00,2026-03-19,93.62,4952.88,TRADE
VIC1,2026-03-19 15:05:00,2026-03-19,109.72,4990.27,TRADE
VIC1,2026-03-19 15:10:00,2026-03-19,96.65,5104.02,TRADE
VIC1,2026-03-19 15:15:00,2026-03-19,102.18,4997.4,TRADE
VIC1,2026-03-19 15:20:00,2026-03-19,90.0,5056.6,TRADE
VIC1,2026-03-19 15:25:00,2026-03-19,85.9,5156.78,TRADE
VIC1,2026-03-19 15:30:00,2026-03-19,85.04,5169.41,TRADE
VIC1,2026-03-19 15:35:00,2026-03-19,84.67,5134.35,TRADE
VIC1,2026-03-19 15:40:00,2026-03-19,84.65,5138.16,TRADE
VIC1,2026-03-19 15:45:00,2026-03-19,85.79,5131.98,TRADE
VIC1,2026-03-19 15:50:00,2026-03-19,85.6,5143.87,TRADE
VIC1,2026-03-19 15:55:00,2026-03-19,88.02,5140.36,TRADE
VIC1,2026-03-19 16:00:00,2026-03-19,110.62,5220.07,TRADE
VIC1,2026-03-19 16:05:00,2026-03-19,84.02,5294.12,TRADE
VIC1,2026-03-19 16:10:00,2026-03-19,92.19,5299.86,TRADE
VIC1,2026-03-19 16:15:00,2026-03-19,86.04,5341.71,TRADE
VIC1,2026-03-19 16:20:00,2026-03-19,94.7,5321.69,TRADE
VIC1,2026-03-19 16:25:00,2026-03-19,84.02,5368.59,TRADE
VIC1,2026-03-19 16:30:00,2026-03-19,104.27,5344.27,TRADE
VIC1,2026-03-19 16:35:00,2026-03-19,80.0,5397.86,TRADE
VIC1,2026-03-19 16:40:00,2026-03-19,94.15,5419.06,TRADE
VIC1,2026-03-19 16:45:00,2026-03-19,97.4,5482.76,TRADE
VIC1,2026-03-19 16:50:00,2026-03-19,93.51,5603.93,TRADE
VIC1,2026-03-19 16:55:00,2026-03-19,110.8,5591.26,TRADE
VIC1,2026-03-19 17:00:00,2026-03-19,111.62,5621.93,TRADE
VIC1,2026-03-19 17:05:00,2026-03-19,108.13,5662.8,TRADE
VIC1,2026-03-19 17:10:00,2026-03-19,106.85,5638.87,TRADE
VIC1,2026-03-19 17:15:00,2026-03-19,121.82,5739.39,TRADE
VIC1,2026-03-19 17:20:00,2026-03-19,128.8,5752.66,TRADE
VIC1,2026-03-19 17:25:00,2026-03-19,131.7,5806.06,TRADE
VIC1,2026-03-19 17:30:00,2026-03-19,137.2,5757.23,TRADE
VIC1,2026-03-19 17:35:00,2026-03-19,126.45,5775.31,TRADE
VIC1,2026-03-19 17:40:00,2026-03-19,131.53,5775.85,TRADE
VIC1,2026-03-19 17:45:00,2026-03-19,132.6,5760.1,TRADE
VIC1,2026-03-19 17:50:00,2026-03-19,139.6,5825.97,TRADE
VIC1,2026-03-19 17:55:00,2026-03-19,137.47,5833.54,TRADE
VIC1,2026-03-19 18:00:00,2026-03-19,141.9,5853.04,TRADE
VIC1,2026-03-19 18:05:00,2026-03-19,128.92,5838.34,TRADE
VIC1,2026-03-19 18:10:00,2026-03-19,145.69,5933.45,TRADE
VIC1,2026-03-19 18:15:00,2026-03-19,132.6,5870.1,TRADE
VIC1,2026-03-19 18:20:00,2026-03-19,139.45,5865.19,TRADE
VIC1,2026-03-19 18:25:00,2026-03-19,131.7,5794.44,TRADE
VIC1,2026-03-19 18:30:00,2026-03-19,145.69,5854.64,TRADE
VIC1,2026-03-19 18:35:00,2026-03-19,132.6,5854.98,TRADE
VIC1,2026-03-19 18:40:00,2026-03-19,141.97,5917.59,TRADE
VIC1,2026-03-19 18:45:00,2026-03-19,132.01,5884.47,TRADE
VIC1,2026-03-19 18:50:00,2026-03-19,142.32,5903.94,TRADE
VIC1,2026-03-19 18:55:00,2026-03-19,138.67,5877.45,TRADE
VIC1,2026-03-19 19:00:00,2026-03-19,137.58,5853.57,TRADE
VIC1,2026-03-19 19:05:00,2026-03-19,137.66,5802.51,TRADE
VIC1,2026-03-19 19:10:00,2026-03-19,132.6,5773.32,TRADE
VIC1,2026-03-19 19:15:00,2026-03-19,132.6,5752.03,TRADE
VIC1,2026-03-19 19:20:00,2026-03-19,128.26,5804.19,TRADE
VIC1,2026-03-19 19:25:00,2026-03-19,129.32,5788.36,TRADE
VIC1,2026-03-19 19:30:00,2026-03-19,128.17,5686.66,TRADE
VIC1,2026-03-19 19:35:00,2026-03-19,131.7,5712.05,TRADE
VIC1,2026-03-19 19:40:00,2026-03-19,127.15,5685.54,TRADE
VIC1,2026-03-19 19:45:00,2026-03-19,128.6,5701.18,TRADE
VIC1,2026-03-19 19:50:00,2026-03-19,117.69,5575.32,TRADE
VIC1,2026-03-19 19:55:00,2026-03-19,117.87,5574.33,TRADE
VIC1,2026-03-19 20:00:00,2026-03-19,117.24,5543.94,TRADE
VIC1,2026-03-19 20:05:00,2026-03-19,122.7,5545.42,TRADE
VIC1,2026-03-19 20:10:00,2026-03-19,125.43,5534.86,TRADE
VIC1,2026-03-19 20:15:00,2026-03-19,117.05,5473.69,TRADE
